id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
14877,11614,3272,35-44,M,874,1717,2509,3327
14937,6901,2178,35-44,M,769,1493,2198,3040
15224,11572,2751,23-34,M,798,1579,2378,3325
15390,13157,451,20-22,M,820,1612,2407,3405
15736,20407,3943,45-54,M,911,1793,2677,3797
15737,27380,4934,45-54,M,1073,1872,3022,4331
15887,3519,735,45-54,M,670,1341,1997,2805
15888,16649,1011,55+,M,879,1699,2514,3578
17734,3569,1218,35-44,M,664,1329,1996,2810
17869,27720,1739,55+,M,1064,2075,3064,4359
17870,2196,585,23-34,M,653,1294,1923,2667
17877,31512,1002,16-19,M,1137,2238,3297,4851
17878,3913,1328,35-44,M,715,1387,2052,2838
18036,5471,1141,45-54,M,715,1434,2137,2954
18129,20637,4401,23-34,M,999,1864,2761,3811
18221,30604,5376,45-54,M,1055,2211,3214,4711
18222,7451,315,16-19,M,779,1440,2220,3077
18223,25188,696,20-22,M,,1919,2794,4141
18224,12395,3436,35-44,M,788,1581,2394,3366
18225,12025,2533,45-54,M,852,1641,2417,3347
18226,26995,5302,23-34,M,1125,2115,3160,4297
18228,4975,1315,23-34,M,828,1505,2154,2919
18229,23055,655,20-22,M,1067,2035,2893,3984
18230,28228,5460,23-34,M,1113,2143,3114,4415
18231,8544,2152,23-34,M,722,1468,2214,3151
18232,14871,3418,23-34,M,910,1746,2549,3490
18233,26123,4771,45-54,M,,2035,3036,4220
18234,9025,1941,45-54,M,841,1578,2312,3179
18235,24279,4929,23-34,M,1060,2038,3002,4074
18237,8145,2487,35-44,M,758,1496,2228,3124
18238,7143,2245,35-44,M,697,1420,2148,3057
18239,2735,959,35-44,M,,1364,1993,2727
18241,14997,3444,23-34,M,870,1682,2494,3497
18243,17437,3461,45-54,M,878,1729,2567,3617
18244,1423,524,35-44,M,627,1225,1830,2557
18245,3433,932,23-34,M,751,1439,2064,2797
18246,429,78,45-54,M,563,1133,1686,2333
18247,21278,5135,35-44,M,,1821,2703,3855
18248,33150,7061,35-44,M,1215,2431,3612,5243
18249,11670,2467,45-54,M,809,1593,2380,3329
18250,12962,3017,23-34,M,859,1643,2428,3396
18251,22403,4246,45-54,M,968,1908,2831,3935
18252,8975,321,20-22,M,770,1562,2308,3177
18482,13114,533,16-19,M,853,1654,2467,3403
18483,33003,3752,23-34,F,,2258,3422,5181
18702,23603,4417,45-54,M,976,1939,2878,4021
19111,29087,3054,23-34,F,1059,2140,3185,4508
19112,25381,5092,23-34,M,932,1872,2812,4157
19281,8881,372,16-19,M,861,1664,2361,3170
19352,23738,4439,45-54,M,1023,2009,2963,4033
19640,12085,3368,35-44,M,846,1632,2406,3351
19641,14616,3353,23-34,M,916,1785,2569,3478
19642,22781,4721,23-34,M,1071,2003,2902,3962
19643,19208,4186,23-34,M,,1836,2672,3722
19736,12592,2943,23-34,M,,1651,2452,3377
19737,13249,2752,45-54,M,754,1599,2426,3409
19786,13928,3214,23-34,M,824,1623,2442,3444
19787,17387,4447,35-44,M,926,1844,2695,3614
19788,13932,2873,45-54,M,824,1622,2442,3444
19789,24848,5745,35-44,M,1016,1958,2837,4114
19790,17337,3444,45-54,M,925,1843,2694,3611
19833,5488,1146,45-54,M,752,1433,2122,2955
19834,5440,1135,45-54,M,715,1438,2131,2951
19835,8155,406,55+,M,762,1513,2238,3124
19837,2782,582,45-54,M,715,1350,1992,2732
19838,14731,2989,45-54,M,798,1589,2446,3484
19839,19552,4244,23-34,M,918,1824,2717,3744
19840,22285,1402,55+,M,1010,1939,2862,3927
19877,20198,3903,45-54,M,932,1845,2726,3785
19878,24959,5018,23-34,M,972,1926,2879,4123
19879,8848,2196,23-34,M,823,1570,2290,3168
19880,735,206,23-34,M,562,1138,1719,2421
19881,15249,504,20-22,M,449,1410,2387,3511
19882,27940,5004,45-54,M,1060,2062,3028,4382
19883,5536,1805,35-44,M,689,1387,2091,2957
20463,6070,1944,35-44,M,786,1496,2184,2989
20464,7389,1888,23-34,M,637,1395,2164,3072
21161,7213,1520,45-54,M,728,1437,2153,3061
21234,8264,1765,45-54,M,807,1555,2274,3131
21235,7115,1504,45-54,M,778,1510,2217,3055
21236,14638,2977,45-54,M,807,1636,2468,3480
21238,1853,492,23-34,M,614,1227,1850,2625
21239,5594,1822,35-44,M,757,1469,2154,2960
21240,13275,3613,35-44,M,789,1575,2395,3410
21241,15216,4009,35-44,M,859,1693,2517,3509
21242,3342,697,45-54,M,683,1341,2006,2789
21243,6700,1737,23-34,M,777,1490,2178,3029
21244,12457,708,55+,M,843,1626,2410,3370
21248,8730,2621,35-44,M,853,1582,2288,3161
21249,13796,559,16-19,M,,1663,2520,3438
21250,15726,3576,23-34,M,854,1632,2456,3535
21251,2108,770,35-44,M,662,1308,1933,2658
21252,6343,297,55+,M,,1474,2175,3004
21253,13267,3611,35-44,M,928,1746,2518,3410
21254,10714,2275,45-54,M,777,1564,2340,3280
21255,12841,2678,45-54,M,870,1679,2466,3389
21256,5509,247,55+,M,709,1407,2106,2956
21257,6147,1972,35-44,M,749,1481,2189,2992
21259,17741,3940,23-34,M,948,1817,2659,3632
21280,696,194,23-34,M,559,1149,1719,2411
21281,4030,1360,35-44,M,684,1387,2063,2847
21282,6875,1775,23-34,M,750,1474,2191,3039
21283,2013,532,23-34,M,630,1281,1920,2649
21284,14406,3849,35-44,M,844,1686,2500,3469
21286,5984,1924,35-44,M,785,1502,2167,2983
21287,7414,1895,23-34,M,729,1457,2207,3074
21288,3135,1086,35-44,M,717,1377,2018,2770
21289,26919,5293,23-34,M,950,1953,2979,4288
21290,14571,3343,23-34,M,844,1668,2476,3476
21291,774,218,23-34,M,575,1146,1756,2432
21292,7909,2014,23-34,M,816,1513,2222,3109
21293,7100,2223,35-44,M,751,1484,2203,3054
21294,3307,1143,35-44,M,659,1335,2012,2786
21295,5713,1513,23-34,M,712,1420,2115,2967
21296,4414,928,45-54,M,684,1380,2064,2876
21297,9875,359,20-22,M,916,1692,2440,3232
21298,24638,4981,23-34,M,1040,2012,2975,4099
21299,10637,382,20-22,M,915,1691,2440,3276
21300,7913,2016,23-34,M,817,1512,2222,3109
21301,267,98,35-44,M,503,1011,1543,2244
21315,11636,415,20-22,M,,1696,2490,3328
21316,784,220,23-34,M,559,1128,1693,2435
21317,13458,3643,35-44,M,837,1642,2438,3419
21318,2570,714,23-34,M,668,1315,1955,2710
21319,15738,3579,23-34,M,759,1610,2458,3535
21320,15574,3552,23-34,M,942,1814,2629,3527
21322,2684,941,35-44,M,691,1347,1979,2720
21323,5490,1452,23-34,M,734,1401,2094,2955
21324,28618,6363,35-44,M,961,1875,2887,4456
21325,4137,855,45-54,M,742,1436,2095,2855
21326,5184,1698,35-44,M,686,1386,2096,2933
21327,9351,2290,23-34,M,813,1533,2257,3196
21328,9151,2248,23-34,M,777,1533,2286,3186
21329,6057,1597,23-34,M,686,1418,2144,2988
21330,12094,553,35-44,F,811,1627,2413,3351
21331,6684,2111,35-44,M,750,1474,2194,3028
21332,9390,396,16-19,M,793,1571,2338,3198
21333,10290,2478,23-34,M,820,1584,2340,3255
21334,12220,2576,45-54,M,786,1563,2370,3357
21335,12242,500,16-19,M,786,1563,2370,3357
21336,13840,3722,35-44,M,844,1638,2430,3440
21338,21898,5260,35-44,M,1076,2005,2865,3900
21339,21902,4582,23-34,M,1077,2006,2867,3900
21340,15257,3497,23-34,M,876,1707,2528,3511
21341,4042,1364,35-44,M,660,1314,1999,2849
21342,13136,3061,23-34,M,753,1562,2405,3404
21360,27734,722,20-22,M,991,2041,3062,4360
21361,23033,5461,35-44,M,1029,1963,2876,3982
21362,29205,5586,23-34,M,,2118,3086,4521
21363,1956,515,23-34,M,608,1238,1870,2642
21364,983,199,45-54,M,631,1216,1787,2471
21370,117,20,45-54,M,508,1025,1528,2128
21371,20473,1278,55+,M,918,1803,2695,3801
21372,6334,1327,45-54,M,758,1469,2162,3003
21373,15406,3521,23-34,M,873,1708,2527,3519
21374,17700,3515,45-54,M,966,1854,2626,3631
21375,8790,2188,23-34,M,717,1453,2215,3166
21376,19314,1187,55+,M,891,1752,2626,3728
21377,11674,3282,35-44,M,786,1586,2370,3329
23192,28427,5488,23-34,M,1017,2073,3168,4437
23662,12462,505,16-19,M,887,1715,2521,3370
23663,2987,139,16-19,M,671,1327,1980,2755
23666,1174,437,35-44,M,642,1231,1819,2511
23668,28973,5557,23-34,M,1093,2171,3215,4496
23669,9374,2014,45-54,M,824,1589,2335,3198
23670,4963,1311,23-34,M,820,1501,2156,2918
23671,26493,6030,35-44,M,1046,2077,3074,4251
23676,14347,854,55+,M,840,1651,2462,3466
23677,6973,1470,45-54,M,779,1504,2184,3046
23678,19027,4732,35-44,M,962,1856,2720,3711
23679,3400,1172,35-44,M,729,1392,2034,2794
23680,21092,1449,35-44,F,928,1817,2708,3845
23681,21015,4457,23-34,M,862,1813,2725,3839
23682,843,239,23-34,M,594,1189,1767,2447
23683,15871,4139,35-44,M,890,1672,2484,3541
23684,970,355,35-44,M,605,1204,1784,2468
23686,17809,3955,23-34,M,1079,2009,2794,3636
23689,206,72,35-44,M,518,1044,1565,2210
23690,1706,637,35-44,M,,1293,1902,2603
23691,23841,5582,35-44,M,978,1961,2911,4041
23692,20360,4367,23-34,M,971,1910,2801,3795
23693,30403,5735,23-34,M,,2150,3167,4682
23694,1771,663,35-44,M,,1293,1902,2614
23695,22650,4695,23-34,M,,1909,2787,3953
23696,3592,748,45-54,M,705,1384,2043,2812
23697,385,143,35-44,M,554,1113,1658,2310
23698,20776,4009,45-54,M,990,1924,2738,3822
23699,327,117,35-44,M,551,1090,1625,2279
23705,7423,2309,35-44,M,801,1534,2253,3075
23713,19158,4759,35-44,M,,1893,2759,3720
23715,3521,954,23-34,M,729,1407,2063,2806
23716,12394,3435,35-44,M,889,1733,2521,3366
23717,852,242,23-34,M,580,1180,1761,2448
23718,9239,331,20-22,M,675,1406,2273,3190
23719,12399,2903,23-34,M,842,1636,2415,3366
23720,26382,5213,23-34,M,1091,2097,3070,4242
23721,2498,518,45-54,M,660,1291,1920,2700
23722,1626,330,45-54,M,641,1253,1848,2590
23723,21035,4462,23-34,M,1080,2011,2887,3841
23724,16005,3638,23-34,M,,1760,2580,3547
23725,5610,1487,23-34,M,804,1493,2142,2961
23726,9827,2883,35-44,M,765,1516,2281,3228
23728,26052,4764,45-54,M,1027,2029,3031,4213
23729,15880,3609,23-34,M,828,1768,2602,3542
23730,17027,4388,35-44,M,936,1769,2620,3595
23731,7232,1524,45-54,M,830,1539,2224,3062
23732,23736,1505,55+,M,1002,1998,2944,4033
23734,19268,717,16-19,M,,1892,2758,3726
23735,18556,3639,45-54,M,957,1851,2706,3681
26526,28387,2922,23-34,F,1044,2353,3176,4433
26527,32792,3099,35-44,F,1220,2474,3644,5117
26528,28585,2956,23-34,F,1073,2006,3312,4452
26743,32699,3708,23-34,F,1146,2337,3550,5090
26960,22459,1926,23-34,F,1000,1942,2855,3939
26989,25477,1467,45-54,F,988,1986,2980,4163
26990,25288,1447,45-54,F,979,1975,2942,4149
27028,29316,346,55+,F,1128,2202,3287,4533
27029,8027,299,23-34,F,783,1537,2263,3117
27030,21104,1721,23-34,F,,1795,2665,3846
27032,33278,2251,45-54,F,,2661,3995,5296
27034,27362,2740,23-34,F,,2065,3011,4330
27035,21032,1703,23-34,F,940,1859,2766,3841
27036,29177,2521,35-44,F,1084,2127,3042,4517
27037,30389,3287,23-34,F,1089,2107,3092,4679
27038,1523,3,16-19,F,601,1226,1845,2576
27041,33912,3311,35-44,F,1247,2824,4088,5780
27042,18050,1105,35-44,F,1030,1880,2694,3651
27043,29857,3190,23-34,F,1085,2115,3190,4597
27044,31746,2077,45-54,F,1161,2303,3441,4892
27045,29199,2524,35-44,F,,2121,3151,4521
27046,19106,903,45-54,F,,1216,2290,3717
27047,18522,853,45-54,F,940,1806,2662,3679
27048,23508,1285,45-54,F,1011,1977,2908,4014
27049,21676,1506,35-44,F,968,1886,2775,3885
27050,16843,90,16-19,F,955,1837,2669,3587
27051,33108,2232,45-54,F,1167,2322,3509,5227
27052,1064,395,35-44,M,616,1205,1786,2489
27053,6044,16,16-19,F,768,1469,2156,2987
27054,30396,3289,23-34,F,1072,2169,3264,4681
27055,10167,81,45-54,F,843,1656,2480,3482
27057,11353,491,35-44,F,819,1597,2371,3314
27058,33533,3241,35-44,F,1382,2734,4020,5417
27059,17357,1009,35-44,F,908,1794,2638,3613
27060,16511,3727,23-34,M,886,1728,2551,3570
27061,25573,1479,45-54,F,1071,2017,2933,4171
27062,18515,1162,35-44,F,870,1755,2632,3678
27072,8532,197,45-54,F,,1517,2251,3150
27895,30931,2795,35-44,F,1116,2282,3316,4762
28287,26905,2184,35-44,F,909,1868,2906,4286
28288,21158,1733,23-34,F,880,1787,2724,3849
29211,30072,1898,45-54,F,1110,2183,3142,4628
29212,27851,2316,35-44,F,1018,2114,3181,4374
30201,24409,252,20-22,F,1046,2013,2962,4083
30202,23223,2043,23-34,F,951,1896,2853,3995
30272,27196,2223,35-44,F,1109,2146,3139,4314
34011,5645,1176,45-54,M,763,1460,2138,2963
34012,29341,6475,35-44,M,1099,2127,3119,4535
34013,21962,1380,55+,M,1004,1888,2783,3903
34168,11924,680,55+,M,827,1598,2372,3342
34169,9060,2234,23-34,M,749,1491,2252,3181
34204,30834,6717,35-44,M,1104,2178,3263,4748
34345,1982,522,23-34,M,674,1298,1913,2645
34346,33427,6053,23-34,M,1183,2480,3705,5368
34347,32267,6931,35-44,M,1132,2301,3446,4993
34348,19581,4251,23-34,M,918,1834,2741,3746
34349,21634,4540,23-34,M,1003,1930,2835,3882
34350,32656,5603,45-54,M,1177,2367,3478,5079
34351,28746,1807,55+,M,1083,2123,3164,4472
34352,15508,3542,23-34,M,874,1733,2558,3523
34353,32963,6002,23-34,M,1124,2340,3502,5170
34354,23123,4356,45-54,M,1007,1977,2889,3988
34501,31331,5457,45-54,M,1102,2196,3269,4819
34504,17415,3879,23-34,M,926,1783,2593,3616
34505,19825,4887,35-44,M,,1861,2747,3760
34654,20551,742,16-19,M,925,1843,2763,3806
34655,2082,549,23-34,M,655,1295,1921,2654
34656,26192,5983,35-44,M,1079,2077,3077,4225
34658,30203,5321,45-54,M,1172,2320,3384,4646
34659,27280,5332,23-34,M,1055,2045,3048,4321
34660,33597,2139,55+,M,1282,2558,3773,5450
34661,785,221,23-34,M,619,1202,1767,2435
37558,30096,5300,45-54,M,1033,2129,3236,4631
37559,4810,1023,45-54,M,784,1475,2129,2907
37726,3068,839,23-34,M,749,1420,2050,2764
37727,12118,3372,35-44,M,828,1625,2418,3352
37729,4707,210,16-19,M,771,1436,2114,2901
37730,2597,912,35-44,M,685,1341,1977,2713
37731,4136,163,20-22,M,697,1355,2025,2855
37732,6133,1966,35-44,M,751,1463,2171,2992
37733,11205,3191,35-44,M,803,1565,2340,3307
37734,23499,1491,55+,M,,1946,2878,4014
37735,23542,5532,35-44,M,983,1927,2873,4017
37736,17832,3539,45-54,M,999,1875,2708,3638
37738,19761,4282,23-34,M,979,2007,2985,3756
37739,31938,2021,55+,M,1167,2317,3330,4928
37740,10549,3051,35-44,M,830,1608,2354,3271
37741,3930,1333,35-44,M,693,1349,2009,2840
37742,31096,5432,45-54,M,1065,2322,3365,4786
37743,682,131,45-54,M,588,1169,1727,2405
37744,4518,954,45-54,M,746,1436,2098,2885
37745,12357,2888,23-34,M,,1686,2467,3364
37746,32222,6924,35-44,M,1299,2538,3682,4985
42039,9293,346,35-44,F,786,1541,2286,3194
42061,25720,258,16-19,F,1027,1989,2966,4183
42068,30432,1946,45-54,F,1135,2289,3317,4685
42069,33192,3175,35-44,F,1243,2488,3729,5262
42072,18070,1307,23-34,F,884,1732,2586,3653
42073,24184,1825,35-44,F,1000,1935,2879,4068
42145,18664,1383,23-34,F,877,1751,2625,3688
42179,26376,2110,35-44,F,1017,2016,3013,4242
42591,25685,1490,45-54,F,1007,1940,2884,4181
42592,25216,1962,35-44,F,996,1961,2924,4143
42593,27873,2320,35-44,F,1076,2105,3126,4377
42594,25028,256,55+,F,985,1955,2937,4127
42595,24748,1897,35-44,F,1047,1991,2928,4108
42596,19608,940,45-54,F,906,1775,2645,3747
42599,33288,3194,35-44,F,1202,2525,3777,5300
42600,20919,182,55+,F,924,1802,2691,3831
42601,5895,178,23-34,F,785,1498,2201,2978
42604,31781,3546,23-34,F,1121,2219,3333,4900
42676,32435,3035,35-44,F,1155,2268,3361,5029
42677,32829,2206,45-54,F,1092,2302,3572,5126
42680,23942,1792,35-44,F,988,1978,2918,4049
42705,17264,1213,23-34,F,873,1746,2593,3607
42964,24460,1855,35-44,F,895,1874,2853,4087
42965,10176,444,23-34,F,811,1587,2348,3250
42967,21922,1134,45-54,F,884,1810,2725,3901
42968,21122,1725,23-34,F,942,1866,2761,3847
42971,2496,34,35-44,F,670,1283,1899,2700
42972,26246,2537,23-34,F,936,1943,2940,4230
42973,20492,1634,23-34,F,916,1825,2717,3802
42974,16588,694,45-54,F,,1725,2567,3574
42975,32248,418,16-19,F,1227,2452,3641,4990
42976,12926,622,35-44,F,876,1703,2471,3394
42978,26210,2531,23-34,F,1009,1982,2994,4227
42980,31546,2905,35-44,F,,2226,3327,4855
42981,10031,432,23-34,F,780,1575,2368,3242
42982,33470,472,55+,F,1328,2603,3830,5389
42983,18252,1338,23-34,F,,1779,2637,3662
42984,28081,2355,35-44,F,1051,2069,3113,4401
42985,30729,380,16-19,F,980,2117,3315,4732
42986,17676,781,45-54,F,868,1735,2592,3629
42987,32989,3749,23-34,F,1147,2352,3503,5176
42988,25868,2477,23-34,F,1048,,2935,4195
42989,21643,1809,23-34,F,938,1845,2754,3883
43056,31602,2914,35-44,F,1145,2242,3332,4864
43057,28062,2352,35-44,F,1106,2162,3197,4398
43059,30724,371,20-22,F,1017,2135,3321,4731
43060,32857,3729,23-34,F,1180,2420,3575,5137
43061,27786,1707,45-54,F,1076,2111,3136,4368
43062,20083,986,45-54,F,897,1787,2711,3777
43064,32856,3728,23-34,F,1179,2421,3574,5137
43065,32931,3739,23-34,F,1265,2520,3678,5160
43067,33393,2268,45-54,F,1264,2677,3877,5347
43068,30859,2778,35-44,F,1211,2345,3448,4751
43069,18610,1175,35-44,F,920,1805,2659,3685
43070,18605,1373,23-34,F,920,1805,2659,3685
43071,13441,760,23-34,F,857,1673,2451,3418
43072,30291,3273,23-34,F,1114,2158,3157,4663
43073,12963,452,45-54,F,792,1593,2385,3396
43074,24504,1383,45-54,F,1015,1966,,4090
43076,20071,1571,23-34,F,940,1853,2750,3777
43077,14662,769,35-44,F,861,1684,2513,3481
43078,26411,1567,45-54,F,1075,2077,3059,4243
43079,22207,1166,45-54,F,979,1914,2826,3922
43080,32002,412,16-19,F,1285,2301,3317,4941
43083,26466,2118,35-44,F,998,2027,3033,4247
43084,28418,2928,23-34,F,1081,2096,3121,4437
43085,30585,2732,35-44,F,1106,2179,3201,4708
43086,23859,2152,23-34,F,1047,2042,2968,4042
43087,33243,3793,23-34,F,,2423,3653,5283
43088,27412,306,55+,F,1066,2082,3096,4333
43089,33765,3871,23-34,F,1254,2561,3836,5585
43090,24912,1413,45-54,F,982,1951,2906,4119
43092,33119,3774,23-34,F,1121,2335,3509,5230
43093,28519,2944,23-34,F,1052,2088,3131,4446
43094,28872,336,20-22,F,1119,2196,3216,4487
43242,19440,1271,35-44,F,964,1815,2669,3737
44084,15971,4165,35-44,M,849,1692,2538,3546
44123,17436,3884,23-34,M,850,1704,2558,3617
44124,12804,2670,45-54,M,806,1604,2393,3387
44426,21654,5215,35-44,M,939,1846,2754,3884
44562,21479,774,16-19,M,967,1913,2827,3870
44563,29944,2654,35-44,F,974,2023,3141,4607
44564,11403,2414,45-54,M,763,1535,2319,3316
44565,23723,5564,35-44,M,1032,1963,2906,4032
44568,31928,5899,23-34,M,1177,2325,3433,4927
44569,27605,5373,23-34,M,1003,1980,3026,4350
44571,33699,2152,55+,M,1195,2469,3809,5503
44572,30527,1924,55+,M,1011,2089,3253,4699
44574,32178,5919,23-34,M,1094,2263,3317,4977
44576,2476,881,35-44,M,704,1334,1963,2697
44577,30373,368,55+,F,1054,2130,3267,4676
44578,5775,1870,35-44,M,,1464,2143,2971
44579,12158,2852,23-34,M,885,1674,2438,3354
44580,12596,3486,35-44,M,804,1599,2385,3377
44581,30763,6703,35-44,M,1040,2161,3309,4738
44582,21487,4122,45-54,M,930,1858,2780,3871
44583,15768,3177,45-54,M,829,1630,2446,3536
44584,25286,1604,55+,M,941,1907,2879,4149
44585,33035,5648,45-54,M,1196,2397,3528,5196
44586,3723,779,45-54,M,687,1358,2020,2822
44587,16181,4206,35-44,M,909,1802,2605,3555
44588,21256,4092,45-54,M,,1125,2306,3854
44589,21383,1105,45-54,F,937,1849,2751,3864
44591,14390,2934,45-54,M,844,1677,2493,3468
44593,34102,2197,55+,M,1558,3127,4574,6412
44594,17213,4419,35-44,M,861,1699,2536,3604
44596,24066,5618,35-44,M,925,1859,2899,4059
44597,10864,3112,35-44,M,894,1652,2436,3290
44598,26481,6029,35-44,M,916,1924,2940,4250
44599,25289,5824,35-44,M,940,1906,2878,4149
44600,15646,4093,35-44,M,878,1715,2526,3530
44601,31436,6820,35-44,M,1118,2161,3206,4837
44602,27522,718,20-22,M,1144,2149,3199,4343
44603,11549,3262,35-44,M,818,1619,2397,3324
44604,22115,1389,55+,M,961,1893,2832,3915
44605,2121,779,35-44,M,720,1345,1950,2660
44608,29274,6463,35-44,M,1064,2091,3216,4529
44609,15396,3118,45-54,M,801,1616,2452,3518
44610,21163,1322,55+,M,911,1828,2718,3849
44613,9565,2820,35-44,M,806,1561,2301,3210
44614,31725,6858,35-44,M,1108,2288,3453,4888
44615,31451,3474,23-34,F,1146,2254,3321,4840
44616,14265,3814,35-44,M,819,1610,2402,3461
44618,8823,455,55+,M,769,1497,2231,3167
44619,18990,3728,45-54,M,930,1806,2676,3709
44621,30417,5350,45-54,M,,2137,3172,4684
44624,24702,4586,45-54,M,979,1928,2899,4104
44625,30880,6722,35-44,M,1088,2240,3379,4753
44626,30353,6633,35-44,M,1111,2140,3124,4674
44627,13494,2797,45-54,M,829,1629,2433,3421
44629,22126,5303,35-44,M,961,1893,2831,3916
44630,30205,1901,55+,M,1055,2092,3166,4647
44633,11352,3223,35-44,M,813,1609,2372,3314
44635,4538,957,45-54,M,703,1383,2076,2887
44636,30334,5339,45-54,M,1078,2127,3155,4672
44637,26916,6094,35-44,M,1211,2370,3547,4287
44638,13225,3604,35-44,M,1003,1865,2567,3408
44639,7868,390,55+,M,707,1436,2179,3106
44640,11818,2493,45-54,M,769,1540,2325,3336
44641,22292,4641,23-34,M,1042,1987,2860,3927
44642,15498,4064,35-44,M,840,1679,2546,3522
44644,17020,1036,55+,M,886,1749,2599,3595
44647,3945,1336,35-44,M,689,1385,2053,2841
44648,17138,1046,55+,M,820,1641,2516,3601
44649,19996,1240,55+,M,944,1834,2746,3772
44650,26902,6091,35-44,M,1053,2012,2964,4286
44652,25651,5884,35-44,M,1020,2000,2967,4178
44654,24318,1540,55+,M,920,1885,2847,4077
44655,16635,3325,45-54,M,830,1665,2519,3577
44656,24929,5760,35-44,M,1059,2119,3095,4120
44657,21459,4118,45-54,M,924,1845,2781,3869
44659,8778,1880,45-54,M,809,1535,2282,3165
44660,31452,6823,35-44,M,1147,2254,3321,4841
44910,9833,532,55+,M,819,1577,2318,3229
45410,30346,6632,35-44,M,1190,2304,3380,4673
45656,26913,6093,35-44,M,,2070,3170,4287
45657,29168,6441,35-44,M,1032,2157,3265,4516
45658,5082,1672,35-44,M,745,1444,2122,2927
45659,24034,5610,35-44,M,1060,2037,2956,4057
45693,14959,3020,45-54,M,860,1696,2499,3494
45871,2526,111,16-19,M,700,1334,1955,2705
45952,12562,2630,45-54,M,,1621,2414,3375
45953,16584,528,20-22,M,,1667,2539,3574
46020,32982,5642,45-54,M,1208,2413,3595,5175
46102,5670,1842,35-44,M,775,1486,2172,2964
46142,19691,4863,35-44,M,920,1826,2710,3752
46143,22685,5403,35-44,M,854,1757,2753,3956
46167,25817,1631,55+,M,976,1951,2952,4192
46168,14896,3428,23-34,M,814,1621,2441,3491
46238,17534,1069,55+,M,830,1704,2576,3621
46240,17342,3447,45-54,M,869,1718,2560,3612
46242,10952,450,16-19,M,795,1586,2385,3295
46243,27120,6134,35-44,M,1034,2134,3151,4308
46244,4262,889,45-54,M,774,1471,2120,2865
46245,4907,1296,23-34,M,,1420,2119,2914
46246,16495,3295,45-54,M,1004,1874,2645,3569
46249,15940,4153,35-44,M,802,1645,2489,3545
